family,setup,side,n,PF,expR,n2023,pf2023,net2023,n2024,pf2024,net2024,profile,stop_mult,rr
VWAP_LONG|06_0830|FLAT,VWAP_LONG,LONG,26,1.0119047619047619,0.007692307692307588,12,0.8095238095238094,-1.6000000000000005,14,1.2142857142857142,1.7999999999999992,P105_R175,1.05,1.75
VWAP_LONG|06_0830|SU,VWAP_LONG,LONG,30,0.8095238095238094,-0.1333333333333334,15,1.079365079365079,0.7499999999999991,15,0.5887445887445886,-4.749999999999999,P105_R175,1.05,1.75
VWAP_LONG|06_0830|UP,VWAP_LONG,LONG,82,0.7517006802721089,-0.1780487804878049,44,0.6789554531490014,-10.450000000000003,38,0.8419047619047617,-4.150000000000001,P105_R175,1.05,1.75
VWAP_LONG|0830_11|FLAT,VWAP_LONG,LONG,25,0.4047619047619047,-0.5000000000000001,11,0.3597883597883597,-6.05,14,0.44155844155844143,-6.45,P105_R175,1.05,1.75
VWAP_LONG|0830_11|SU,VWAP_LONG,LONG,46,0.6378066378066378,-0.27282608695652183,28,0.5396825396825395,-10.150000000000004,18,0.8095238095238093,-2.400000000000001,P105_R175,1.05,1.75
VWAP_LONG|0830_11|UP,VWAP_LONG,LONG,74,0.4116222760290557,-0.49256756756756753,39,0.29437229437229434,-24.450000000000006,35,0.5604395604395603,-12.000000000000004,P105_R175,1.05,1.75
VWAP_LONG|11_1330|FLAT,VWAP_LONG,LONG,10,0.17989417989417986,-0.775,3,0.8095238095238094,-0.40000000000000013,7,0.0,-7.35,P105_R175,1.05,1.75
VWAP_LONG|11_1330|SU,VWAP_LONG,LONG,9,0.0,-1.05,4,0.0,-4.2,5,0.0,-5.25,P105_R175,1.05,1.75
VWAP_LONG|11_1330|UP,VWAP_LONG,LONG,31,0.0,-1.05,8,0.0,-8.4,23,0.0,-24.150000000000006,P105_R175,1.05,1.75
VWAP_LONG|1330_1515|FLAT,VWAP_LONG,LONG,2,0.0,-1.05,1,0.0,-1.05,1,0.0,-1.05,P105_R175,1.05,1.75
VWAP_LONG|1330_1515|SU,VWAP_LONG,LONG,19,0.08994708994708993,-0.905263157894737,15,0.0,-15.750000000000005,4,0.5396825396825397,-1.4500000000000002,P105_R175,1.05,1.75
VWAP_LONG|1330_1515|UP,VWAP_LONG,LONG,7,1.2142857142857142,0.1285714285714285,5,1.0793650793650793,0.24999999999999956,2,1.6190476190476188,0.6499999999999999,P105_R175,1.05,1.75
VWAP_SHORT|02_06|DN,VWAP_SHORT,SHORT,98,0.6476190476190479,-0.2642857142857143,58,0.6713124274099884,-14.150000000000002,40,0.6141215106732346,-11.75,P105_R175,1.05,1.75
VWAP_SHORT|02_06|FLAT,VWAP_SHORT,SHORT,28,0.7669172932330826,-0.16607142857142865,13,0.7195767195767194,-2.650000000000001,15,0.8095238095238094,-2.0,P105_R175,1.05,1.75
VWAP_SHORT|02_06|SD,VWAP_SHORT,SHORT,164,0.7101086048454468,-0.21158536585365856,92,0.9055690072639228,-5.849999999999999,72,0.5004329004329006,-28.850000000000005,P105_R175,1.05,1.75
VWAP_SHORT|06_0830|DN,VWAP_SHORT,SHORT,80,0.4700460829493089,-0.43125,45,0.4047619047619048,-22.500000000000004,35,0.5604395604395603,-12.000000000000004,P105_R175,1.05,1.75
VWAP_SHORT|06_0830|FLAT,VWAP_SHORT,SHORT,35,0.8447204968944096,-0.10714285714285719,15,1.4166666666666665,3.499999999999999,20,0.5396825396825395,-7.25,P105_R175,1.05,1.75
VWAP_SHORT|06_0830|SD,VWAP_SHORT,SHORT,24,0.9714285714285711,-0.0187500000000001,14,0.8994708994708994,-0.9500000000000004,10,1.0793650793650793,0.49999999999999956,P105_R175,1.05,1.75
VWAP_SHORT|0830_11|DN,VWAP_SHORT,SHORT,84,0.6104605776736928,-0.2970238095238096,44,0.5396825396825397,-15.950000000000003,40,0.6938775510204079,-9.0,P105_R175,1.05,1.75
VWAP_SHORT|0830_11|FLAT,VWAP_SHORT,SHORT,29,0.515151515151515,-0.38620689655172435,14,0.26984126984126977,-9.200000000000001,15,0.8095238095238094,-2.000000000000001,P105_R175,1.05,1.75
VWAP_SHORT|0830_11|SD,VWAP_SHORT,SHORT,45,0.24908424908424917,-0.6833333333333335,29,0.33730158730158727,-16.700000000000006,16,0.1079365079365079,-14.05,P105_R175,1.05,1.75
VWAP_SHORT|11_1330|DN,VWAP_SHORT,SHORT,32,0.2998236331569664,-0.6203125,13,0.2943722943722943,-8.15,19,0.30357142857142855,-11.700000000000003,P105_R175,1.05,1.75
VWAP_SHORT|11_1330|FLAT,VWAP_SHORT,SHORT,10,0.17989417989417986,-0.7750000000000001,6,0.0,-6.3,4,0.5396825396825397,-1.4500000000000004,P105_R175,1.05,1.75
VWAP_SHORT|11_1330|SD,VWAP_SHORT,SHORT,8,0.23129251700680273,-0.70625,3,0.0,-3.1500000000000004,5,0.4047619047619047,-2.5,P105_R175,1.05,1.75
VWAP_SHORT|1330_1515|DN,VWAP_SHORT,SHORT,5,0.4047619047619047,-0.5,4,0.5396825396825397,-1.4500000000000002,1,0.0,-1.05,P105_R175,1.05,1.75
VWAP_SHORT|1330_1515|FLAT,VWAP_SHORT,SHORT,5,0.0,-1.05,4,0.0,-4.2,1,0.0,-1.05,P105_R175,1.05,1.75
VWAP_SHORT|1330_1515|SD,VWAP_SHORT,SHORT,6,0.8095238095238094,-0.13333333333333341,6,0.8095238095238094,-0.8000000000000005,0,0.0,0.0,P105_R175,1.05,1.75
EXHAUST_LONG|02_06|DN,EXHAUST_LONG,LONG,70,0.5238095238095238,-0.4000000000000001,41,0.5892857142857143,-13.799999999999999,29,0.43650793650793646,-14.200000000000003,P105_R225,1.05,2.25
EXHAUST_LONG|02_06|FLAT,EXHAUST_LONG,LONG,38,0.17959183673469392,-0.7934210526315788,23,0.09523809523809522,-20.900000000000006,15,0.32234432234432225,-9.250000000000004,P105_R225,1.05,2.25
EXHAUST_LONG|02_06|SD,EXHAUST_LONG,LONG,604,0.4408817635270539,-0.4850165562913906,322,0.4316033529516676,-159.35,282,0.45155993431855485,-133.59999999999997,P105_R225,1.05,2.25
EXHAUST_LONG|02_06|SU,EXHAUST_LONG,LONG,1,0.0,-1.05,0,0.0,0.0,1,0.0,-1.05,P105_R225,1.05,2.25
EXHAUST_LONG|02_06|UP,EXHAUST_LONG,LONG,10,0.0,-1.0500000000000003,6,0.0,-6.3,4,0.0,-4.2,P105_R225,1.05,2.25
EXHAUST_LONG|06_0830|DN,EXHAUST_LONG,LONG,50,0.4599303135888502,-0.465,21,0.6547619047619048,-5.799999999999999,29,0.3352380952380952,-17.450000000000003,P105_R225,1.05,2.25
EXHAUST_LONG|06_0830|FLAT,EXHAUST_LONG,LONG,19,0.24649859943977592,-0.7078947368421055,3,1.0476190476190477,0.10000000000000009,16,0.13968253968253966,-13.55,P105_R225,1.05,2.25
EXHAUST_LONG|06_0830|SD,EXHAUST_LONG,LONG,318,0.7400202634245181,-0.2017295597484276,174,0.7981859410430833,-26.69999999999999,144,0.672782874617737,-37.44999999999999,P105_R225,1.05,2.25
EXHAUST_LONG|06_0830|UP,EXHAUST_LONG,LONG,3,0.0,-1.05,1,0.0,-1.05,2,0.0,-2.1,P105_R225,1.05,2.25
EXHAUST_LONG|0830_11|DN,EXHAUST_LONG,LONG,50,0.23280423280423287,-0.7249999999999999,23,0.19954648526077096,-17.650000000000006,27,0.2619047619047619,-18.600000000000005,P105_R225,1.05,2.25
EXHAUST_LONG|0830_11|FLAT,EXHAUST_LONG,LONG,16,0.4835164835164834,-0.44062500000000004,9,0.2619047619047619,-6.2,7,0.8380952380952381,-0.8499999999999999,P105_R225,1.05,2.25
EXHAUST_LONG|0830_11|SD,EXHAUST_LONG,LONG,423,0.34632034632034614,-0.5890070921985815,208,0.33945198191008247,-124.15000000000002,215,0.3530020703933747,-124.99999999999997,P105_R225,1.05,2.25
EXHAUST_LONG|0830_11|UP,EXHAUST_LONG,LONG,7,0.34920634920634924,-0.5857142857142856,5,0.5238095238095238,-2.0,2,0.0,-2.1,P105_R225,1.05,2.25
EXHAUST_LONG|11_1330|DN,EXHAUST_LONG,LONG,12,0.0,-1.0500000000000003,6,0.0,-6.3,6,0.0,-6.3,P105_R225,1.05,2.25
EXHAUST_LONG|11_1330|FLAT,EXHAUST_LONG,LONG,2,0.0,-1.05,1,0.0,-1.05,1,0.0,-1.05,P105_R225,1.05,2.25
EXHAUST_LONG|11_1330|SD,EXHAUST_LONG,LONG,368,0.20639658848614076,-0.7585597826086957,209,0.19745699326851163,-160.95000000000005,159,0.21825396825396823,-118.19999999999999,P105_R225,1.05,2.25
EXHAUST_LONG|1330_1515|DN,EXHAUST_LONG,LONG,7,0.34920634920634924,-0.5857142857142856,2,0.0,-2.1,5,0.5238095238095238,-2.0,P105_R225,1.05,2.25
EXHAUST_LONG|1330_1515|SD,EXHAUST_LONG,LONG,211,0.21939665918723517,-0.7419431279620854,117,0.28478964401294493,-77.35000000000001,94,0.14285714285714282,-79.19999999999999,P105_R225,1.05,2.25
EXHAUST_LONG|1330_1515|SU,EXHAUST_LONG,LONG,1,99.0,2.2,0,0.0,0.0,1,99.0,2.2,P105_R225,1.05,2.25
EXHAUST_LONG|1330_1515|UP,EXHAUST_LONG,LONG,1,0.0,-1.05,0,0.0,0.0,1,0.0,-1.05,P105_R225,1.05,2.25
EXHAUST_SHORT|02_06|DN,EXHAUST_SHORT,SHORT,7,0.8380952380952381,-0.12142857142857141,3,0.0,-3.1500000000000004,4,2.0952380952380953,2.3000000000000007,P105_R225,1.05,2.25
EXHAUST_SHORT|02_06|FLAT,EXHAUST_SHORT,SHORT,21,0.10476190476190475,-0.8952380952380954,7,0.0,-7.35,14,0.16117216117216113,-11.450000000000003,P105_R225,1.05,2.25
EXHAUST_SHORT|02_06|SU,EXHAUST_SHORT,SHORT,735,0.40476190476190455,-0.5238095238095238,329,0.4114285714285715,-169.95,406,0.3993855606758831,-215.04999999999995,P105_R225,1.05,2.25
EXHAUST_SHORT|02_06|UP,EXHAUST_SHORT,SHORT,84,0.4929971988795519,-0.4309523809523808,39,0.38095238095238093,-21.450000000000006,45,0.598639455782313,-14.750000000000004,P105_R225,1.05,2.25
EXHAUST_SHORT|06_0830|DN,EXHAUST_SHORT,SHORT,3,99.0,2.2,2,99.0,4.4,1,99.0,2.2,P105_R225,1.05,2.25
EXHAUST_SHORT|06_0830|FLAT,EXHAUST_SHORT,SHORT,19,0.39285714285714285,-0.536842105263158,9,0.598639455782313,-2.95,10,0.2328042328042328,-7.25,P105_R225,1.05,2.25
EXHAUST_SHORT|06_0830|SD,EXHAUST_SHORT,SHORT,3,0.0,-1.05,3,0.0,-3.1500000000000004,0,0.0,0.0,P105_R225,1.05,2.25
EXHAUST_SHORT|06_0830|SU,EXHAUST_SHORT,SHORT,453,0.6800334168755218,-0.25364238410596024,199,0.6478696741854637,-56.2,254,0.7057644110275687,-58.7,P105_R225,1.05,2.25
EXHAUST_SHORT|06_0830|UP,EXHAUST_SHORT,SHORT,48,0.6229086229086231,-0.30520833333333325,28,0.4554865424430641,-13.150000000000004,20,0.897959183673469,-1.4999999999999993,P105_R225,1.05,2.25
EXHAUST_SHORT|0830_11|DN,EXHAUST_SHORT,SHORT,5,0.0,-1.05,4,0.0,-4.2,1,0.0,-1.05,P105_R225,1.05,2.25
EXHAUST_SHORT|0830_11|FLAT,EXHAUST_SHORT,SHORT,19,0.0,-1.05,12,0.0,-12.600000000000003,7,0.0,-7.35,P105_R225,1.05,2.25
EXHAUST_SHORT|0830_11|SD,EXHAUST_SHORT,SHORT,2,0.0,-1.05,1,0.0,-1.05,1,0.0,-1.05,P105_R225,1.05,2.25
EXHAUST_SHORT|0830_11|SU,EXHAUST_SHORT,SHORT,444,0.38552380952380927,-0.5449324324324324,225,0.3729743206182997,-125.75,219,0.39855072463768115,-116.19999999999999,P105_R225,1.05,2.25
EXHAUST_SHORT|0830_11|UP,EXHAUST_SHORT,SHORT,54,0.21379980563654036,-0.7490740740740738,34,0.2793650793650793,-22.700000000000003,20,0.11027568922305764,-17.750000000000004,P105_R225,1.05,2.25
EXHAUST_SHORT|11_1330|FLAT,EXHAUST_SHORT,SHORT,2,0.0,-1.05,1,0.0,-1.05,1,0.0,-1.05,P105_R225,1.05,2.25
EXHAUST_SHORT|11_1330|SU,EXHAUST_SHORT,SHORT,442,0.15803499015177846,-0.8220588235294118,225,0.13902053712480247,-190.75000000000003,217,0.17809523809523808,-172.60000000000002,P105_R225,1.05,2.25
EXHAUST_SHORT|11_1330|UP,EXHAUST_SHORT,SHORT,15,0.1496598639455782,-0.8333333333333336,9,0.2619047619047619,-6.2,6,0.0,-6.3,P105_R225,1.05,2.25
EXHAUST_SHORT|1330_1515|FLAT,EXHAUST_SHORT,SHORT,1,0.0,-1.05,0,0.0,0.0,1,0.0,-1.05,P105_R225,1.05,2.25
EXHAUST_SHORT|1330_1515|SU,EXHAUST_SHORT,SHORT,286,0.23642764498795632,-0.7204545454545453,133,0.18891491022638557,-103.89999999999999,153,0.2793650793650794,-102.15,P105_R225,1.05,2.25
EXHAUST_SHORT|1330_1515|UP,EXHAUST_SHORT,SHORT,9,0.2619047619047619,-0.6888888888888889,6,0.0,-6.3,3,1.0476190476190477,0.10000000000000009,P105_R225,1.05,2.25
PULLBACK_LONG|02_06|SU,PULLBACK_LONG,LONG,793,0.41461660192778,-0.5131147540983607,395,0.33893557422969184,-236.00000000000003,398,0.4945282460810409,-170.89999999999998,P105_R225,1.05,2.25
PULLBACK_LONG|02_06|UP,PULLBACK_LONG,LONG,144,0.672782874617737,-0.26006944444444435,70,0.8380952380952384,-8.499999999999995,74,0.5326876513317192,-28.949999999999996,P105_R225,1.05,2.25
PULLBACK_LONG|06_0830|SU,PULLBACK_LONG,LONG,515,0.6574344023323611,-0.2737864077669903,262,0.6913222141648535,-63.85,253,0.623199023199023,-77.14999999999998,P105_R225,1.05,2.25
PULLBACK_LONG|06_0830|UP,PULLBACK_LONG,LONG,117,0.4852130325814538,-0.43888888888888883,53,0.21825396825396826,-39.399999999999984,64,0.7578520770010136,-11.949999999999998,P105_R225,1.05,2.25
PULLBACK_LONG|0830_11|SU,PULLBACK_LONG,LONG,456,0.2993197278911564,-0.64375,189,0.3047619047619048,-120.44999999999999,267,0.2954822954822954,-173.10000000000002,P105_R225,1.05,2.25
PULLBACK_LONG|0830_11|UP,PULLBACK_LONG,LONG,139,0.291959406713505,-0.6525179856115108,63,0.3047619047619049,-40.14999999999998,76,0.28144989339019194,-50.54999999999998,P105_R225,1.05,2.25
PULLBACK_LONG|11_1330|SU,PULLBACK_LONG,LONG,512,0.24703680598877098,-0.7072265625,248,0.310405643738977,-156.40000000000003,264,0.1904761904761905,-205.70000000000005,P105_R225,1.05,2.25
PULLBACK_LONG|11_1330|UP,PULLBACK_LONG,LONG,92,0.28453850676072895,-0.6614130434782608,34,0.13095238095238096,-29.200000000000003,58,0.38483965014577265,-31.649999999999995,P105_R225,1.05,2.25
PULLBACK_LONG|1330_1515|SU,PULLBACK_LONG,LONG,411,0.08487040385774561,-0.9234793187347934,190,0.05662805662805661,-183.25,221,0.10975056689342401,-196.3,P105_R225,1.05,2.25
PULLBACK_LONG|1330_1515|UP,PULLBACK_LONG,LONG,68,0.13095238095238096,-0.8588235294117645,22,0.09977324263038548,-19.850000000000005,46,0.14617940199335552,-38.54999999999998,P105_R225,1.05,2.25
PULLBACK_SHORT|02_06|DN,PULLBACK_SHORT,SHORT,148,0.3273809523809524,-0.6108108108108107,80,0.4444444444444444,-38.5,68,0.20276497695852538,-51.89999999999999,P105_R225,1.05,2.25
PULLBACK_SHORT|02_06|SD,PULLBACK_SHORT,SHORT,796,0.3792567472092693,-0.5518844221105528,421,0.3756169134320394,-234.05,375,0.38335586600570826,-205.24999999999997,P105_R225,1.05,2.25
PULLBACK_SHORT|06_0830|DN,PULLBACK_SHORT,SHORT,129,0.454627133872417,-0.4705426356589147,63,0.5986394557823129,-20.650000000000002,66,0.33082706766917297,-40.05,P105_R225,1.05,2.25
PULLBACK_SHORT|06_0830|SD,PULLBACK_SHORT,SHORT,458,0.6387193053859718,-0.2907205240174672,229,0.6155501748722088,-71.44999999999999,229,0.662287903667214,-61.69999999999999,P105_R225,1.05,2.25
PULLBACK_SHORT|0830_11|DN,PULLBACK_SHORT,SHORT,145,0.20634920634920634,-0.7586206896551724,78,0.23945578231292525,-55.899999999999984,67,0.16897081413210452,-54.099999999999994,P105_R225,1.05,2.25
PULLBACK_SHORT|0830_11|SD,PULLBACK_SHORT,SHORT,551,0.2900432900432898,-0.6548094373865698,283,0.29569892473118276,-183.39999999999998,268,0.28410008071025006,-177.39999999999998,P105_R225,1.05,2.25
PULLBACK_SHORT|11_1330|DN,PULLBACK_SHORT,SHORT,128,0.15846338535414164,-0.8214843750000003,68,0.0967032967032967,-61.64999999999999,60,0.23280423280423287,-43.499999999999986,P105_R225,1.05,2.25
PULLBACK_SHORT|11_1330|SD,PULLBACK_SHORT,SHORT,692,0.18807649043869512,-0.7822976878612717,367,0.1730580137659784,-294.35,325,0.2052767052767053,-247.0,P105_R225,1.05,2.25
PULLBACK_SHORT|1330_1515|DN,PULLBACK_SHORT,SHORT,42,0.4190476190476191,-0.5083333333333334,23,0.19954648526077096,-17.650000000000006,19,0.7482993197278909,-3.700000000000001,P105_R225,1.05,2.25
PULLBACK_SHORT|1330_1515|SD,PULLBACK_SHORT,SHORT,428,0.1355129116323146,-0.8525700934579441,221,0.06853582554517132,-209.3,207,0.21175278622087135,-155.60000000000002,P105_R225,1.05,2.25
SWEEP_LONG|02_06|DN,SWEEP_LONG,LONG,90,0.32234432234432236,-0.6166666666666667,47,0.36666666666666664,-26.600000000000005,43,0.2756892230576442,-28.900000000000002,P105_R225,1.05,2.25
SWEEP_LONG|02_06|FLAT,SWEEP_LONG,LONG,83,0.3891156462585034,-0.5409638554216867,45,0.38596491228070184,-24.500000000000004,38,0.3928571428571428,-20.400000000000006,P105_R225,1.05,2.25
SWEEP_LONG|02_06|SD,SWEEP_LONG,LONG,369,0.38278388278388276,-0.5479674796747968,195,0.36603557085484806,-110.5,174,0.40182648401826493,-91.69999999999997,P105_R225,1.05,2.25
SWEEP_LONG|02_06|SU,SWEEP_LONG,LONG,181,0.41627246925260175,-0.5113259668508287,73,0.3325774754346184,-44.14999999999999,108,0.4761904761904762,-48.39999999999999,P105_R225,1.05,2.25
SWEEP_LONG|02_06|UP,SWEEP_LONG,LONG,71,0.8800000000000004,-0.08873239436619705,27,1.0476190476190474,0.9000000000000004,44,0.7857142857142856,-7.1999999999999975,P105_R225,1.05,2.25
SWEEP_LONG|06_0830|DN,SWEEP_LONG,LONG,87,0.43650793650793646,-0.48965517241379286,36,0.33794162826420887,-21.550000000000004,51,0.5110336817653891,-21.05,P105_R225,1.05,2.25
SWEEP_LONG|06_0830|FLAT,SWEEP_LONG,LONG,94,0.6027397260273974,-0.3239361702127658,44,0.46560846560846575,-20.200000000000003,50,0.7361647361647363,-10.25,P105_R225,1.05,2.25
SWEEP_LONG|06_0830|SD,SWEEP_LONG,LONG,239,0.8161683277962344,-0.13891213389121335,129,0.7801418439716313,-21.69999999999999,110,0.8595848595848598,-11.499999999999996,P105_R225,1.05,2.25
SWEEP_LONG|06_0830|SU,SWEEP_LONG,LONG,115,0.6120920278223649,-0.3152173913043477,52,0.6285714285714286,-15.600000000000001,63,0.5986394557823129,-20.650000000000002,P105_R225,1.05,2.25
SWEEP_LONG|06_0830|UP,SWEEP_LONG,LONG,89,0.6470588235294121,-0.28314606741573023,42,0.4929971988795519,-18.1,47,0.8011204481792717,-7.099999999999998,P105_R225,1.05,2.25
SWEEP_LONG|0830_11|DN,SWEEP_LONG,LONG,67,0.2060889929742389,-0.7589552238805969,36,0.1904761904761905,-28.050000000000004,31,0.22448979591836732,-22.800000000000008,P105_R225,1.05,2.25
SWEEP_LONG|0830_11|FLAT,SWEEP_LONG,LONG,61,0.1870748299319728,-0.7836065573770489,35,0.06162464985994399,-33.5,26,0.3809523809523809,-14.300000000000002,P105_R225,1.05,2.25
SWEEP_LONG|0830_11|SD,SWEEP_LONG,LONG,239,0.3007518796992481,-0.642050209205021,117,0.2619047619047618,-80.60000000000001,122,0.33922902494331064,-72.85,P105_R225,1.05,2.25
SWEEP_LONG|0830_11|SU,SWEEP_LONG,LONG,86,0.3073015873015873,-0.6343023255813951,33,0.3741496598639455,-18.400000000000002,53,0.2674772036474165,-36.14999999999999,P105_R225,1.05,2.25
SWEEP_LONG|0830_11|UP,SWEEP_LONG,LONG,54,0.47619047619047633,-0.4481481481481482,33,0.564102564102564,-11.900000000000002,21,0.3492063492063492,-12.300000000000004,P105_R225,1.05,2.25
SWEEP_LONG|11_1330|DN,SWEEP_LONG,LONG,33,0.2889983579638752,-0.6560606060606061,17,0.4489795918367346,-8.100000000000001,16,0.13968253968253966,-13.55,P105_R225,1.05,2.25
SWEEP_LONG|11_1330|FLAT,SWEEP_LONG,LONG,39,0.23945578231292525,-0.7166666666666668,14,0.34920634920634913,-8.200000000000003,25,0.18219461697722564,-19.750000000000004,P105_R225,1.05,2.25
SWEEP_LONG|11_1330|SD,SWEEP_LONG,LONG,194,0.11387163561076602,-0.8824742268041238,100,0.08730158730158728,-92.0,94,0.14285714285714282,-79.19999999999999,P105_R225,1.05,2.25
SWEEP_LONG|11_1330|SU,SWEEP_LONG,LONG,128,0.19698819698819695,-0.770703125,62,0.18379281537176276,-48.84999999999998,66,0.20952380952380956,-49.8,P105_R225,1.05,2.25
SWEEP_LONG|11_1330|UP,SWEEP_LONG,LONG,33,0.2095238095238095,-0.7545454545454546,11,0.0,-11.550000000000002,22,0.3308270676691729,-13.350000000000005,P105_R225,1.05,2.25
SWEEP_LONG|1330_1515|DN,SWEEP_LONG,LONG,29,0.43650793650793646,-0.4896551724137932,17,0.6446886446886445,-4.85,12,0.19047619047619044,-9.350000000000001,P105_R225,1.05,2.25
SWEEP_LONG|1330_1515|FLAT,SWEEP_LONG,LONG,26,0.27329192546583847,-0.6750000000000002,14,0.0,-14.700000000000005,12,0.6984126984126984,-2.8499999999999996,P105_R225,1.05,2.25
SWEEP_LONG|1330_1515|SD,SWEEP_LONG,LONG,140,0.19642857142857137,-0.7714285714285714,66,0.09977324263038553,-59.55,74,0.29010989010989013,-48.449999999999996,P105_R225,1.05,2.25
SWEEP_LONG|1330_1515|SU,SWEEP_LONG,LONG,103,0.08465608465608465,-0.9237864077669902,45,0.09745293466223702,-40.749999999999986,58,0.07482993197278913,-54.39999999999999,P105_R225,1.05,2.25
SWEEP_LONG|1330_1515|UP,SWEEP_LONG,LONG,30,0.3223443223443223,-0.6166666666666669,14,0.34920634920634913,-8.200000000000001,16,0.2993197278911564,-10.3,P105_R225,1.05,2.25
SWEEP_SHORT|02_06|DN,SWEEP_SHORT,SHORT,72,0.2619047619047619,-0.6888888888888888,36,0.41904761904761895,-18.300000000000004,36,0.12324929971988798,-31.300000000000004,P105_R225,1.05,2.25
SWEEP_SHORT|02_06|FLAT,SWEEP_SHORT,SHORT,87,0.43650793650793646,-0.48965517241379286,42,0.4929971988795519,-18.1,45,0.38596491228070184,-24.500000000000004,P105_R225,1.05,2.25
SWEEP_SHORT|02_06|SD,SWEEP_SHORT,SHORT,158,0.393841747225206,-0.5357594936708859,79,0.45128205128205123,-37.449999999999974,79,0.3389355742296919,-47.199999999999974,P105_R225,1.05,2.25
SWEEP_SHORT|02_06|SU,SWEEP_SHORT,SHORT,424,0.4214218265209763,-0.5057783018867924,189,0.4761904761904762,-84.69999999999997,235,0.37903804737975594,-129.75,P105_R225,1.05,2.25
SWEEP_SHORT|02_06|UP,SWEEP_SHORT,SHORT,104,0.6984126984126986,-0.23749999999999993,52,0.562137049941928,-18.85,52,0.8494208494208497,-5.849999999999996,P105_R225,1.05,2.25
SWEEP_SHORT|06_0830|DN,SWEEP_SHORT,SHORT,69,0.6325247079964064,-0.29637681159420287,28,0.4554865424430641,-13.150000000000002,41,0.7682539682539681,-7.3,P105_R225,1.05,2.25
SWEEP_SHORT|06_0830|FLAT,SWEEP_SHORT,SHORT,76,0.6984126984126987,-0.23749999999999996,39,0.6285714285714284,-11.700000000000001,37,0.7760141093474425,-6.349999999999999,P105_R225,1.05,2.25
SWEEP_SHORT|06_0830|SD,SWEEP_SHORT,SHORT,102,0.54320987654321,-0.3808823529411763,52,0.49886621315192753,-22.1,50,0.5909645909645912,-16.75,P105_R225,1.05,2.25
SWEEP_SHORT|06_0830|SU,SWEEP_SHORT,SHORT,308,0.7476400251730644,-0.1952922077922077,141,0.8888888888888888,-11.54999999999999,167,0.6383928571428572,-48.599999999999994,P105_R225,1.05,2.25
SWEEP_SHORT|06_0830|UP,SWEEP_SHORT,SHORT,76,1.1545189504373181,0.10460526315789483,40,1.257142857142857,6.750000000000001,36,1.0476190476190474,1.2000000000000026,P105_R225,1.05,2.25
SWEEP_SHORT|0830_11|DN,SWEEP_SHORT,SHORT,65,0.2940685045948204,-0.65,37,0.4888888888888887,-16.1,28,0.07760141093474426,-26.150000000000006,P105_R225,1.05,2.25
SWEEP_SHORT|0830_11|FLAT,SWEEP_SHORT,SHORT,45,0.38596491228070184,-0.5444444444444445,21,0.6547619047619048,-5.799999999999999,24,0.19047619047619044,-18.700000000000003,P105_R225,1.05,2.25
SWEEP_SHORT|0830_11|SD,SWEEP_SHORT,SHORT,97,0.21428571428571425,-0.7484536082474228,43,0.15714285714285717,-35.39999999999999,54,0.2619047619047619,-37.19999999999998,P105_R225,1.05,2.25
SWEEP_SHORT|0830_11|SU,SWEEP_SHORT,SHORT,249,0.37734145791017826,-0.5540160642570281,108,0.4472980203317282,-51.64999999999999,141,0.3263075722092115,-86.29999999999998,P105_R225,1.05,2.25
SWEEP_SHORT|0830_11|UP,SWEEP_SHORT,SHORT,67,0.41156462585034015,-0.516417910447761,33,0.2889983579638752,-21.650000000000002,34,0.5432098765432097,-12.950000000000003,P105_R225,1.05,2.25
SWEEP_SHORT|11_1330|DN,SWEEP_SHORT,SHORT,51,0.2793650793650794,-0.6676470588235294,25,0.18219461697722564,-19.750000000000004,26,0.3809523809523809,-14.300000000000002,P105_R225,1.05,2.25
SWEEP_SHORT|11_1330|FLAT,SWEEP_SHORT,SHORT,53,0.2674772036474165,-0.682075471698113,28,0.2514285714285714,-19.650000000000006,25,0.2857142857142857,-16.500000000000004,P105_R225,1.05,2.25
SWEEP_SHORT|11_1330|SD,SWEEP_SHORT,SHORT,150,0.18219461697722567,-0.7899999999999999,66,0.13517665130568363,-56.3,84,0.2205513784461153,-62.19999999999999,P105_R225,1.05,2.25
SWEEP_SHORT|11_1330|SU,SWEEP_SHORT,SHORT,238,0.20276497695852536,-0.7632352941176472,108,0.19047619047619047,-84.15,130,0.2130750605326876,-97.5,P105_R225,1.05,2.25
SWEEP_SHORT|11_1330|UP,SWEEP_SHORT,SHORT,53,0.08216619981325866,-0.9273584905660375,26,0.0838095238095238,-24.050000000000004,27,0.08058608058608058,-25.100000000000005,P105_R225,1.05,2.25
SWEEP_SHORT|1330_1515|DN,SWEEP_SHORT,SHORT,26,0.0838095238095238,-0.9250000000000002,14,0.0,-14.700000000000005,12,0.19047619047619044,-9.350000000000001,P105_R225,1.05,2.25
SWEEP_SHORT|1330_1515|FLAT,SWEEP_SHORT,SHORT,32,0.2993197278911564,-0.64375,18,0.2619047619047619,-12.400000000000002,14,0.34920634920634913,-8.2,P105_R225,1.05,2.25
SWEEP_SHORT|1330_1515|SD,SWEEP_SHORT,SHORT,82,0.10744810744810747,-0.8914634146341462,38,0.05662805662805665,-36.64999999999999,44,0.15331010452961674,-36.44999999999999,P105_R225,1.05,2.25
